Case Identification,Region,Type of Place of Residence,Source of Drinking Water,Type of Toilet Facility,Has Electricity,Main Floor Material,Main Wall Material,Main Roof Material,Has Bicycle,Has Motorcycle or Scooter,Has Car or Truck,Has Mosquito Bed Net for Sleeping,Owns Land Suitable for Agriculture,Has Bank Account,Wealth Index,State
287011,3,0,13,8,0,1,4,13,0,0,0,1,0,1,0,16
287012,3,0,11,8,0,1,4,13,0,0,0,1,0,1,3,16
287014,3,0,13,8,1,1,4,13,0,0,0,1,1,0,3,16
287017,3,0,13,8,1,1,4,13,0,1,0,1,0,1,3,16
287018,3,0,11,4,1,1,4,13,1,1,1,0,0,1,4,16
287020,3,0,13,10,1,1,4,13,0,0,1,1,1,1,3,16
287021,3,0,13,8,1,1,4,13,0,1,0,1,1,1,3,16
287023,3,0,11,10,1,1,4,13,0,1,0,1,0,1,4,16
287024,3,0,13,4,1,2,4,13,0,1,0,1,1,1,4,16
287026,3,0,11,10,1,1,4,13,0,1,1,1,0,1,4,16
287027,3,0,11,10,1,1,4,13,1,1,0,0,1,1,3,16
287029,3,0,11,4,1,0,4,13,0,0,1,1,1,1,4,16
287030,3,0,11,8,1,1,4,13,1,1,0,0,1,0,3,16
287032,3,0,13,4,0,1,4,13,1,0,0,1,1,0,3,16
287033,3,0,13,11,1,1,4,13,1,1,1,0,1,1,3,16
287035,3,0,13,10,1,1,4,13,0,0,0,0,1,1,3,16
287036,3,0,13,10,1,1,4,13,0,0,0,0,1,1,3,16
288002,3,0,13,10,0,1,4,13,1,0,0,1,1,1,3,16
288003,3,0,13,11,1,1,4,13,0,1,0,1,1,0,3,16
288005,3,0,13,10,1,1,4,13,1,1,0,0,1,0,3,16
288006,3,0,13,10,1,1,4,13,0,1,0,1,1,1,3,16
288008,3,0,11,4,1,1,4,13,0,1,1,0,1,1,4,16
288010,3,0,13,4,1,1,4,13,0,0,0,1,1,1,4,16
288011,3,0,13,3,0,0,4,13,1,1,0,0,1,1,3,16
288016,3,0,13,10,1,1,4,13,0,1,0,1,1,0,0,16
288018,3,0,13,10,1,1,4,13,0,0,0,0,0,0,0,16
288019,3,0,13,10,1,1,4,13,0,0,0,1,1,0,0,16
288021,3,0,13,10,0,1,5,13,0,1,0,0,0,0,0,16
288022,3,0,13,11,1,1,4,13,0,1,0,0,1,1,3,16
288024,3,0,13,10,1,1,4,13,0,0,0,0,1,0,0,16
288026,3,0,13,4,1,0,4,13,0,0,0,0,1,1,3,16
288027,3,0,13,10,1,2,4,13,1,0,0,1,1,0,3,16
288029,3,0,11,4,1,1,4,13,1,1,0,1,1,1,3,16
288030,3,0,11,4,1,2,4,13,0,0,1,1,1,1,4,16
288032,3,0,13,4,1,2,4,13,0,0,1,0,0,1,4,16
288034,3,0,13,4,1,1,4,13,0,1,0,1,0,1,4,16
288035,3,0,13,4,1,1,4,13,0,0,0,0,0,1,4,16
288037,3,0,11,4,1,1,4,13,0,1,0,1,1,1,3,16
288038,3,0,13,12,1,0,4,13,0,1,0,1,1,1,4,16
288040,3,0,13,4,1,2,4,13,0,0,1,0,1,1,4,16
289001,4,1,15,8,1,1,4,13,0,1,0,1,1,1,3,32
289003,4,1,13,8,1,1,4,13,0,0,0,1,1,0,3,32
289005,4,1,15,8,1,1,4,13,0,0,0,1,1,0,0,32
289008,4,1,13,7,1,1,4,13,0,0,0,1,1,1,3,32
289010,4,1,13,8,1,1,4,13,0,0,0,0,0,0,3,32
289012,4,1,13,8,1,1,4,13,0,1,0,0,0,1,3,32
289014,4,1,13,8,1,1,4,13,0,0,0,1,1,1,3,32
289016,4,1,13,7,1,1,4,13,0,1,0,1,1,1,4,32
289018,4,1,7,8,1,0,4,13,0,1,0,0,1,1,3,32
289020,4,1,13,8,1,0,4,13,0,1,1,1,1,1,4,32
289023,4,1,15,8,1,1,4,13,0,0,0,1,1,1,3,32
289025,4,1,13,7,1,0,4,13,0,1,0,1,1,0,3,32
289027,4,1,15,8,1,1,4,13,0,0,0,1,1,1,0,32
289029,4,1,13,8,1,0,4,13,0,0,0,0,0,0,3,32
289031,4,1,13,7,1,1,4,13,0,1,0,1,1,1,4,32
289033,4,1,13,7,1,1,4,13,0,0,0,1,1,0,0,32
289036,4,1,13,8,1,0,10,13,0,0,0,1,1,0,0,32
289038,4,1,13,8,1,0,15,13,0,1,0,1,1,1,3,32
289040,4,1,13,7,1,1,0,13,0,0,0,1,1,1,3,32
289042,4,1,15,7,1,0,4,13,0,0,0,1,1,0,0,32
289044,4,1,11,8,1,1,4,13,0,0,0,0,0,1,4,32
289046,4,1,15,8,1,1,4,13,0,0,0,0,0,1,3,32
289049,4,1,13,7,1,2,4,13,0,0,0,1,1,0,3,32
289051,4,1,13,8,1,1,4,13,0,0,0,1,0,1,3,32
289053,4,1,15,8,1,1,4,13,0,1,0,1,1,1,3,32
290001,4,1,13,7,1,1,4,13,0,0,0,1,0,0,3,32
290002,4,1,13,1,1,0,4,13,0,0,0,1,0,1,4,32
290003,4,1,13,2,1,0,4,13,0,0,1,0,0,1,4,32
290004,4,1,13,7,1,1,4,13,0,0,0,0,1,0,4,32
290006,4,1,13,7,1,0,4,13,0,0,0,0,0,0,3,32
290007,4,1,11,1,1,1,4,13,0,0,0,1,1,1,4,32
290008,4,1,13,7,1,1,4,13,0,0,1,0,0,1,4,32
290009,4,1,13,7,1,1,4,13,0,0,0,0,0,0,3,32
290011,4,1,11,12,1,0,4,13,0,1,0,1,0,0,3,32
290012,4,1,11,7,1,1,4,13,0,1,0,1,0,1,4,32
290013,4,1,13,7,1,1,4,13,0,0,1,0,0,1,4,32
290014,4,1,13,2,1,2,4,13,0,0,0,1,0,1,4,32
290016,4,1,11,7,1,0,4,13,0,1,0,1,0,1,4,32
290017,4,1,13,7,1,1,4,13,0,0,0,1,0,0,3,32
290018,4,1,13,1,1,1,4,13,0,0,0,1,1,0,3,32
290019,4,1,13,7,1,1,9,13,0,0,0,1,0,0,3,32
290021,4,1,13,7,1,1,4,13,0,1,0,1,0,0,4,32
290022,4,1,13,2,1,2,4,13,0,0,0,0,0,1,4,32
290023,4,1,13,2,1,2,4,13,0,0,0,1,0,1,4,32
290024,4,1,13,4,1,2,4,13,0,0,0,1,1,1,4,32
290026,4,1,13,1,1,0,4,13,0,1,1,1,0,1,4,32
290027,4,1,13,7,1,2,4,13,0,0,0,1,0,1,4,32
290028,4,1,11,2,1,0,4,13,0,1,0,1,0,1,4,32
290029,4,1,0,7,1,1,9,13,0,0,0,1,0,0,3,32
290031,4,1,13,7,1,0,4,13,0,1,0,1,0,0,3,32
291001,4,1,13,12,1,1,4,13,0,0,0,1,0,0,3,32
291002,4,1,13,12,1,0,4,13,0,0,0,1,0,1,4,32
291003,4,1,13,3,1,1,4,13,0,0,0,1,0,1,4,32
291004,4,1,13,3,1,1,4,13,0,0,0,1,0,1,4,32
291006,4,1,13,4,1,0,4,13,0,0,0,1,0,1,4,32
291007,4,1,8,2,1,0,4,13,1,0,0,1,0,1,4,32
291008,4,1,13,0,1,0,4,13,0,0,1,1,0,1,4,32
291009,4,1,13,4,0,1,4,13,0,0,0,0,0,1,3,32
291010,4,1,13,12,1,0,4,13,0,0,0,0,0,1,4,32
291012,4,1,13,12,1,0,4,13,0,0,1,1,0,1,4,32
291013,4,1,13,12,1,1,4,13,0,0,0,1,0,1,4,32
291014,4,1,8,12,1,0,4,13,0,0,1,1,0,1,4,32
291015,4,1,0,4,1,0,4,13,0,0,0,1,1,1,4,32
291016,4,1,13,4,1,1,4,13,0,0,0,1,1,1,4,32
291018,4,1,13,12,1,0,4,13,0,0,0,1,0,1,4,32
291019,4,1,13,3,1,0,4,13,0,0,0,1,0,0,3,32
291020,4,1,13,3,1,1,4,13,0,0,0,1,0,0,4,32
291021,4,1,13,12,1,0,4,13,0,0,0,1,0,1,4,32
291022,4,1,11,2,1,0,4,13,0,0,0,0,0,1,4,32
291024,4,1,13,2,1,0,4,13,0,0,0,0,0,1,4,32
291025,4,1,13,2,1,0,4,13,0,0,0,1,0,1,4,32
291026,4,1,13,12,1,0,4,13,0,0,0,1,0,1,4,32
291027,4,1,0,2,1,1,4,13,0,0,0,1,1,1,4,32
291028,4,1,13,12,1,0,4,13,0,0,0,1,0,1,4,32
291030,4,1,11,2,1,0,4,13,0,0,1,0,0,1,4,32
292001,4,1,13,8,1,4,4,13,1,1,0,1,1,1,3,32
292003,4,1,10,2,1,0,4,13,1,1,0,1,1,1,4,32
292005,4,1,13,8,1,4,4,13,1,1,0,1,0,1,3,32
292006,4,1,13,11,1,1,4,13,0,1,1,1,1,1,3,32
292008,4,1,13,2,1,0,4,13,1,0,1,1,1,1,4,32
292009,4,1,13,8,1,0,4,13,1,1,1,1,1,1,4,32
292011,4,1,13,8,1,1,1,13,1,1,0,1,1,1,3,32
292013,4,1,13,8,1,1,4,13,1,1,1,1,1,1,4,32
292014,4,1,0,8,1,0,4,13,1,0,0,1,1,1,4,32
292017,4,1,13,8,1,4,13,13,1,1,0,1,1,1,3,32
292019,4,1,13,8,1,1,4,13,1,1,0,1,1,1,3,32
292022,4,1,13,4,1,2,4,13,0,1,0,1,1,1,4,32
292024,4,1,13,8,1,1,0,13,0,0,0,1,1,0,0,32
292027,4,1,13,12,1,1,4,13,1,1,1,1,1,1,3,32
292029,4,1,13,10,1,1,4,13,1,0,0,1,1,1,3,32
292030,4,1,13,10,1,1,1,13,1,0,0,1,1,1,0,32
292032,4,1,13,4,1,1,4,13,0,0,0,1,0,1,3,32
292033,4,1,13,4,1,1,4,13,1,1,0,1,1,1,4,32
292037,4,1,13,12,1,1,4,13,0,1,0,0,1,0,3,32
292038,4,1,13,12,1,1,4,13,0,1,0,1,0,0,4,32
292040,4,1,13,2,1,1,4,13,0,0,0,1,0,0,3,32
293001,4,0,10,8,0,4,13,13,0,0,0,1,1,1,1,32
293002,4,0,10,8,0,4,13,13,0,0,0,1,1,0,1,32
293004,4,0,10,11,0,1,4,13,0,0,0,1,1,1,3,32
293005,4,0,13,4,1,2,4,13,0,0,0,1,1,1,3,32
293006,4,0,13,8,0,0,4,13,1,1,0,1,1,1,4,32
293008,4,0,10,8,0,4,1,13,0,0,0,1,1,1,0,32
293009,4,0,10,2,0,4,1,13,0,0,0,1,0,1,0,32
293010,4,0,9,4,0,1,4,13,0,1,0,1,1,1,3,32
293012,4,0,10,4,0,0,4,13,0,0,0,0,0,0,3,32
293013,4,0,10,4,0,1,4,13,1,1,0,1,1,1,3,32
293014,4,0,10,8,0,1,4,13,1,0,0,0,1,0,0,32
293015,4,0,10,7,0,4,4,13,0,0,0,1,1,1,3,32
293017,4,0,11,7,0,1,4,13,0,0,0,1,1,0,0,32
293018,4,0,11,8,0,1,4,13,0,0,0,1,1,0,3,32
293019,4,0,10,8,0,1,4,13,0,0,0,1,1,0,0,32
293021,4,0,9,4,0,1,4,13,0,0,0,1,1,0,3,32
293022,4,0,10,7,0,4,13,13,1,0,0,1,1,1,0,32
293023,4,0,10,8,0,1,4,13,0,1,0,1,1,1,3,32
293025,4,0,10,8,0,1,4,13,0,0,0,1,1,1,0,32
293026,4,0,9,8,0,4,13,13,1,0,0,1,1,0,1,32
293027,4,0,10,11,0,1,4,13,0,0,0,1,1,0,3,32
293029,4,0,10,8,0,4,7,13,1,0,0,1,1,0,1,32
293030,4,0,10,7,0,1,4,13,0,1,0,1,1,0,0,32
293031,4,0,10,8,0,4,0,13,0,0,0,1,1,0,1,32
293033,4,0,10,8,0,1,4,13,1,0,0,1,1,1,3,32
294001,4,0,13,12,0,2,4,13,1,1,1,0,1,0,3,32
294003,4,0,10,8,0,1,4,13,0,0,0,1,1,0,3,32
294004,4,0,13,4,0,1,4,13,0,0,0,0,0,0,0,32
294005,4,0,13,12,0,0,4,13,0,0,0,0,0,0,0,32
294006,4,0,10,8,0,1,1,13,1,1,0,1,1,1,0,32
294007,4,0,14,8,0,1,4,13,0,0,0,1,1,1,0,32
294009,4,0,10,8,0,0,4,13,0,1,1,1,1,0,3,32
294010,4,0,13,8,0,0,4,13,1,1,1,1,1,1,3,32
294011,4,0,14,12,0,3,13,13,0,0,0,1,1,0,0,32
294012,4,0,10,8,0,4,0,6,0,0,0,0,0,0,1,32
294013,4,0,10,8,0,1,4,13,0,0,0,1,1,0,0,32
294015,4,0,14,8,0,1,4,13,1,0,0,1,1,0,3,32
294016,4,0,10,8,0,4,0,13,0,0,0,1,0,0,1,32
294017,4,0,10,8,0,4,7,13,1,0,0,1,1,0,1,32
294018,4,0,14,8,0,1,13,13,0,0,0,1,1,0,0,32
294019,4,0,10,8,0,4,0,6,0,0,0,1,1,0,1,32
294021,4,0,10,8,0,4,1,10,0,0,0,1,1,0,1,32
294022,4,0,14,8,0,1,4,13,0,0,1,1,1,0,3,32
294023,4,0,10,8,0,4,0,6,0,0,0,1,1,0,1,32
294024,4,0,10,8,0,4,7,10,0,0,0,1,1,0,1,32
294025,4,0,14,8,0,4,13,13,0,0,0,1,1,0,1,32
294027,4,0,10,8,0,0,4,13,1,1,0,1,0,0,3,32
294028,4,0,10,8,0,1,4,13,1,0,0,1,1,0,0,32
294029,4,0,10,8,0,0,0,6,0,0,0,0,1,0,1,32
294030,4,0,10,8,0,4,7,13,1,0,0,1,1,0,1,32
295001,4,0,10,8,0,4,10,13,0,0,0,1,0,0,0,32
295003,4,0,7,8,1,1,4,13,0,0,0,1,1,0,3,32
295004,4,0,9,8,0,1,4,13,0,0,0,1,1,1,3,32
295006,4,0,9,7,0,1,4,13,0,0,1,1,1,1,4,32
295007,4,0,10,8,0,1,4,13,0,0,0,1,0,1,0,32
295009,4,0,7,3,1,0,4,13,0,0,0,1,0,1,4,32
295011,4,0,9,8,0,1,4,13,0,0,0,1,0,0,3,32
295012,4,0,7,2,0,1,4,13,1,0,0,1,1,1,3,32
295014,4,0,7,4,0,2,4,13,0,0,0,1,1,1,3,32
295015,4,0,11,4,1,0,4,13,1,0,0,0,0,1,4,32
295017,4,0,9,8,0,1,4,13,0,0,0,1,0,0,0,32
295019,4,0,11,8,0,1,4,13,0,0,0,1,1,1,4,32
295020,4,0,15,4,0,0,4,13,0,0,0,1,0,1,3,32
295022,4,0,7,8,1,1,4,13,0,0,0,1,0,1,3,32
295023,4,0,11,8,0,1,4,13,0,0,0,1,0,1,3,32
295025,4,0,13,7,0,1,4,13,0,0,0,1,1,1,4,32
295027,4,0,10,7,0,1,4,13,0,0,0,1,0,1,3,32
295028,4,0,11,7,0,1,4,13,0,0,0,1,0,1,3,32
295030,4,0,10,8,0,1,4,13,0,0,0,1,0,1,0,32
295031,4,0,13,4,0,2,4,13,0,0,0,1,1,1,4,32
295033,4,0,11,4,1,1,4,13,0,0,0,1,0,0,4,32
295035,4,0,9,8,0,1,4,13,0,0,0,1,1,1,3,32
295036,4,0,9,7,0,1,4,13,0,0,0,1,0,0,0,32
295038,4,0,7,4,1,2,4,13,0,0,0,1,0,1,4,32
295039,4,0,9,8,0,1,4,13,0,0,0,1,0,0,0,32
296001,4,0,13,2,1,2,4,13,0,0,1,0,1,1,4,32
296002,4,0,13,12,1,1,4,13,0,1,1,0,1,1,4,32
296004,4,0,13,12,1,1,4,13,0,1,0,1,1,1,3,32
296005,4,0,13,8,1,1,4,13,0,1,0,0,1,0,3,32
296006,4,0,13,2,1,1,4,13,0,0,1,0,0,1,4,32
296008,4,0,13,3,1,1,4,13,0,0,0,1,0,0,0,32
296009,4,0,7,10,1,1,4,13,0,0,0,0,0,0,3,32
296010,4,0,13,10,1,0,5,13,1,0,0,1,1,1,3,32
296012,4,0,7,10,1,1,4,13,1,0,0,1,1,0,3,32
296013,4,0,7,10,1,1,4,13,0,0,0,0,1,0,0,32
296014,4,0,7,10,1,1,4,13,1,0,0,0,1,0,0,32
296016,4,0,7,8,0,1,1,13,0,0,0,0,1,0,0,32
296017,4,0,7,10,0,1,4,13,0,0,0,0,1,0,0,32
296019,4,0,13,2,1,2,4,13,0,0,1,0,1,1,4,32
296020,4,0,13,4,1,1,4,13,1,0,1,1,1,1,4,32
296021,4,0,7,12,1,0,4,13,1,0,0,1,1,1,3,32
296023,4,0,7,2,1,0,4,13,0,1,0,0,1,1,3,32
296024,4,0,13,4,1,1,4,13,0,0,0,1,0,0,3,32
296025,4,0,7,12,1,0,4,13,0,0,0,0,0,0,3,32
296027,4,0,13,0,1,1,4,13,1,0,0,1,1,1,0,32
296028,4,0,7,3,1,4,5,13,0,0,0,0,1,1,3,32
296029,4,0,7,10,1,1,4,13,0,1,1,1,0,1,3,32
296031,4,0,13,2,1,0,4,13,0,0,0,1,1,1,3,32
296032,4,0,7,12,1,1,4,13,0,0,0,1,0,1,3,32
296033,4,0,7,12,1,1,4,13,0,0,0,1,1,1,3,32
297001,4,0,11,4,1,0,4,13,1,1,1,1,0,1,4,32
297003,4,0,13,2,1,2,4,13,0,0,0,0,1,1,4,32
297005,4,0,13,2,1,0,4,13,0,0,0,0,0,1,4,32
297010,4,0,13,4,1,0,4,13,0,0,0,1,0,1,4,32
297012,4,0,11,12,1,2,4,13,0,1,1,0,0,1,4,32
297014,4,0,11,2,1,2,4,13,1,0,0,1,0,1,4,32
297016,4,0,13,4,1,1,4,13,0,0,0,0,1,1,4,32
297018,4,0,11,2,1,2,4,13,0,0,0,0,0,1,4,32
297020,4,0,11,2,1,2,4,13,0,0,0,0,0,1,4,32
297022,4,0,13,4,1,1,4,13,0,0,0,0,0,1,4,32
297025,4,0,13,2,1,0,4,13,0,0,0,0,0,1,4,32
297027,4,0,13,2,1,0,4,13,0,0,1,1,0,1,4,32
297029,4,0,13,4,1,0,4,13,0,0,0,0,0,1,4,32
297031,4,0,11,2,1,0,4,13,0,0,0,0,0,1,4,32
297033,4,0,11,2,1,0,4,13,0,0,1,1,0,1,4,32
297035,4,0,13,4,1,1,4,13,0,0,0,1,0,1,4,32
297038,4,0,11,12,1,2,4,13,0,0,0,1,0,0,4,32
297040,4,0,13,2,1,2,4,13,0,0,1,0,0,1,4,32
297042,4,0,13,4,1,0,4,13,0,0,0,0,0,1,3,32
297044,4,0,0,2,1,0,4,13,0,0,0,1,0,1,4,32
297046,4,0,13,2,1,2,4,13,0,0,0,0,0,1,4,32
297048,4,0,13,4,1,1,4,13,0,0,1,1,0,1,4,32
297051,4,0,13,2,1,2,4,13,0,0,1,1,0,1,4,32
297053,4,0,11,12,1,0,4,13,0,0,0,1,0,1,4,32
298002,4,1,11,2,1,1,4,13,0,0,0,1,0,1,4,5
298003,4,1,13,8,1,1,4,13,0,0,0,0,1,1,3,5
298005,4,1,11,1,1,2,4,13,0,0,0,0,0,0,4,5
298007,4,1,11,2,0,1,4,13,0,1,0,1,1,1,4,5
298008,4,1,8,8,1,1,10,13,0,1,1,1,1,1,4,5
298010,4,1,11,8,1,1,4,13,0,0,0,0,1,1,4,5
298011,4,1,9,3,1,2,4,0,0,0,0,0,1,1,4,5
298013,4,1,11,2,1,2,4,13,1,0,0,0,0,0,4,5
298015,4,1,8,8,1,1,4,13,1,0,0,1,1,1,4,5
298016,4,1,13,8,1,1,4,13,0,0,0,0,1,1,3,5
298018,4,1,9,8,1,1,4,13,0,0,0,0,0,1,3,5
298019,4,1,11,8,1,1,4,13,0,0,0,1,1,0,3,5
298021,4,1,8,8,1,1,4,13,0,1,0,0,1,0,3,5
298023,4,1,11,3,1,1,4,13,0,1,0,1,1,1,4,5
298024,4,1,8,3,1,1,4,0,0,1,0,1,0,1,4,5
298026,4,1,13,8,1,1,4,13,0,0,0,0,0,0,4,5
298027,4,1,11,2,1,1,4,3,0,0,0,1,0,1,4,5
298029,4,1,13,8,1,1,4,13,0,0,0,0,1,1,4,5
298031,4,1,9,8,1,2,4,13,0,1,0,0,1,1,4,5
298032,4,1,9,3,0,1,4,13,0,1,0,1,1,0,4,5
298034,4,1,13,8,1,1,4,13,0,0,1,1,1,1,3,5
298035,4,1,11,5,1,2,4,13,0,0,1,0,0,1,4,5
298037,4,1,4,8,1,1,4,13,0,0,0,0,0,1,3,5
298039,4,1,11,8,1,1,4,13,0,0,0,0,0,1,4,5
298040,4,1,9,8,1,1,4,13,0,0,0,1,0,0,0,5
299001,4,1,13,3,1,1,10,13,0,0,0,0,0,1,4,5
299002,4,1,4,5,1,1,4,13,0,0,0,0,0,1,4,5
299004,4,1,5,3,1,1,4,13,0,0,0,0,0,0,3,5
299005,4,1,11,2,1,2,4,13,0,0,0,0,0,0,4,5
299007,4,1,8,2,1,2,4,13,0,0,1,0,1,1,4,5
299008,4,1,8,4,1,2,4,13,0,0,0,1,0,1,4,5
299010,4,1,5,3,1,2,4,13,0,0,0,0,0,1,4,5
299011,4,1,13,2,1,1,4,13,0,0,0,0,1,0,4,5
299013,4,1,11,2,1,2,4,13,0,0,1,1,0,1,4,5
299014,4,1,11,4,1,2,4,13,0,0,1,0,1,1,4,5
299016,4,1,5,10,1,1,4,3,0,0,0,0,0,1,4,5
299017,4,1,11,2,1,1,4,2,0,0,0,1,1,0,4,5
299019,4,1,13,2,1,2,4,13,0,0,0,0,1,1,4,5
299020,4,1,11,4,1,2,4,13,0,0,0,0,0,1,4,5
299022,4,1,5,11,1,1,4,13,0,0,0,0,0,1,3,5
299023,4,1,11,2,1,2,4,13,1,0,1,1,1,1,4,5
299025,4,1,13,2,1,1,4,13,0,0,0,0,1,1,4,5
299026,4,1,5,5,1,1,4,13,0,0,0,1,0,1,4,5
299028,4,1,7,2,0,2,4,13,0,0,0,0,0,0,4,5
299029,4,1,11,4,1,2,4,13,0,0,0,0,0,1,4,5
299030,4,1,13,8,1,1,10,13,0,0,0,1,1,1,3,5
299032,4,1,5,3,1,2,4,13,0,0,0,0,0,0,4,5
299033,4,1,0,2,1,2,4,13,1,0,1,1,1,1,4,5
299035,4,1,13,4,1,2,4,13,0,0,0,0,0,1,4,5
299036,4,1,13,3,1,1,4,13,0,0,0,1,1,1,4,5
300001,4,0,10,7,1,1,4,5,0,0,0,0,0,0,4,5
300002,4,0,10,7,1,1,10,13,0,0,0,0,0,0,3,5
300004,4,0,10,8,1,1,4,13,0,0,0,0,1,0,0,5
300006,4,0,10,7,1,1,4,13,0,0,0,0,0,0,3,5
300007,4,0,10,7,1,1,4,13,0,0,0,0,1,0,3,5
300009,4,0,10,7,1,1,10,13,0,0,0,0,0,1,3,5
300011,4,0,10,8,1,2,11,13,0,0,0,1,1,1,3,5
300012,4,0,9,7,1,1,4,13,0,0,0,1,0,0,4,5
300014,4,0,10,7,1,1,4,0,0,0,0,1,0,1,3,5
300016,4,0,10,8,1,1,4,13,0,0,0,1,0,1,3,5
300018,4,0,10,8,1,1,10,13,0,0,0,1,0,0,0,5
300019,4,0,10,7,1,4,15,10,0,0,0,1,1,0,0,5
300021,4,0,10,7,0,1,10,13,0,0,0,0,0,0,0,5
300023,4,0,10,7,1,1,4,13,0,0,0,0,0,1,4,5
300024,4,0,9,8,1,4,10,13,0,0,0,1,0,1,3,5
300026,4,0,10,7,1,1,15,13,0,0,0,1,1,0,3,5
300028,4,0,10,7,1,1,10,13,0,0,0,1,0,1,3,5
300029,4,0,10,8,1,1,4,13,0,0,0,1,0,0,0,5
300031,4,0,9,8,1,1,10,13,0,0,0,1,0,0,3,5
300033,4,0,9,7,1,1,4,13,0,0,0,1,0,0,3,5
300034,4,0,11,7,1,4,10,13,0,0,0,1,0,1,3,5
300036,4,0,10,7,1,8,10,13,0,0,0,1,0,0,3,5
300038,4,0,10,8,1,1,0,13,0,0,0,0,0,1,3,5
300039,4,0,11,8,1,1,4,13,0,0,0,1,0,1,3,5
300041,4,0,10,7,1,1,4,13,0,0,0,1,0,1,3,5
301001,4,0,8,8,1,1,4,13,0,1,0,1,1,1,3,5
301003,4,0,9,8,1,4,11,6,0,0,0,1,1,0,0,5
301004,4,0,4,11,0,1,13,13,0,0,0,0,1,1,3,5
301005,4,0,13,8,1,1,4,13,0,0,0,1,1,0,3,5
301007,4,0,11,2,1,2,4,13,0,1,0,1,0,1,4,5
301008,4,0,13,8,1,1,4,13,0,0,0,0,1,0,0,5
301009,4,0,9,1,0,1,4,13,0,0,0,0,1,0,1,5
301011,4,0,9,8,1,1,4,13,0,1,0,1,1,1,4,5
301012,4,0,8,3,1,1,4,13,0,0,0,1,1,1,3,5
301013,4,0,11,4,1,1,4,13,0,0,0,1,1,1,4,5
301015,4,0,9,2,0,1,4,13,0,0,0,1,1,1,3,5
301016,4,0,9,2,1,1,4,13,0,1,0,1,1,0,3,5
301017,4,0,10,8,0,4,4,13,0,0,0,1,0,1,0,5
301019,4,0,8,8,1,1,4,13,0,0,0,1,0,0,0,5
301020,4,0,9,8,0,1,8,13,0,0,0,0,1,1,0,5
301022,4,0,13,8,1,1,4,13,0,0,0,1,1,0,3,5
301023,4,0,8,8,1,1,4,13,0,1,0,1,1,1,3,5
301024,4,0,14,5,1,1,10,13,0,0,0,1,0,1,3,5
301026,4,0,9,11,0,1,4,13,0,1,0,0,1,0,3,5
301027,4,0,9,8,1,2,4,13,0,0,0,1,1,0,0,5
301028,4,0,5,8,1,1,4,13,0,0,0,1,1,0,3,5
301030,4,0,13,11,1,1,4,13,0,1,0,1,1,0,3,5
301031,4,0,9,7,0,1,4,13,0,0,0,0,1,0,0,5
301032,4,0,8,8,1,1,4,13,0,1,0,1,1,1,3,5
301034,4,0,11,8,0,1,4,13,0,0,0,1,1,1,3,5
302001,4,0,10,8,0,1,4,13,0,0,0,0,1,0,0,5
302003,4,0,11,11,0,1,4,13,0,0,0,0,1,1,3,5
302004,4,0,14,8,0,2,4,13,0,0,0,0,1,1,0,5
302006,4,0,10,8,0,1,4,13,0,0,0,0,1,0,3,5
302007,4,0,10,8,0,1,4,13,0,0,0,0,0,0,3,5
302008,4,0,10,8,0,1,4,13,0,0,0,1,0,0,0,5
302010,4,0,14,8,0,1,4,13,0,0,0,0,1,1,0,5
302011,4,0,10,8,1,1,4,13,0,0,0,0,1,0,3,5
302013,4,0,10,8,1,4,0,13,1,0,0,0,1,0,0,5
302014,4,0,9,8,0,4,0,13,0,0,0,1,0,0,0,5
302016,4,0,14,8,0,1,0,13,0,0,0,0,0,0,0,5
302017,4,0,10,8,1,1,0,13,0,0,0,0,1,0,0,5
302018,4,0,10,8,0,1,0,13,0,0,0,1,1,0,0,5
302020,4,0,10,8,0,4,13,13,0,0,0,0,1,0,0,5
302021,4,0,10,8,0,4,13,13,0,0,0,1,1,1,0,5
302023,4,0,10,8,0,4,13,13,0,0,0,0,1,0,0,5
302024,4,0,10,8,0,0,4,13,0,0,0,0,1,0,0,5
302026,4,0,10,8,1,1,4,13,0,0,0,0,1,0,3,5
302027,4,0,10,1,0,1,4,13,0,0,0,0,1,1,3,5
302029,4,0,10,8,0,4,0,13,0,0,0,1,1,0,1,5
302030,4,0,10,8,1,1,4,13,0,0,0,1,0,0,3,5
302031,4,0,10,8,0,4,4,13,0,0,0,1,1,1,0,5
302033,4,0,10,8,0,4,13,13,0,0,0,1,1,0,0,5
302034,4,0,12,8,0,4,13,10,0,0,0,1,1,0,1,5
302036,4,0,10,8,1,0,4,13,0,0,0,0,1,1,4,5
303001,4,0,8,7,1,1,10,13,0,0,0,1,0,0,3,5
303002,4,0,13,7,1,1,10,13,0,0,0,1,0,1,3,5
303004,4,0,8,10,1,7,8,13,0,0,0,1,1,0,0,5
303005,4,0,13,8,1,1,4,13,0,0,0,1,0,0,3,5
303006,4,0,8,7,1,1,10,13,0,0,0,1,0,0,3,5
303007,4,0,8,7,1,2,4,13,0,0,0,0,0,1,3,5
303009,4,0,10,11,1,4,10,13,0,0,0,0,1,1,0,5
303010,4,0,13,8,1,1,15,13,0,0,0,0,1,1,4,5
303011,4,0,8,7,1,1,0,13,0,0,0,1,1,0,3,5
303012,4,0,8,7,1,1,4,13,1,1,0,1,1,1,3,5
